"age_group","is_female","category","N","count","percent"
"[70,75)",1,"GaitAb",10854,466,0.042933480744426
"[75,80)",0,"GaitAb",5228,278,0.0531752104055088
"[75,80)",1,"GaitAb",6307,303,0.0480418582527351
"[80,120]",0,"GaitAb",4030,317,0.0786600496277916
"[80,120]",1,"GaitAb",4551,381,0.0837178642056691
"[40,45)",0,"HF",4682,143,0.0305425032037591
"[40,45)",1,"HF",9944,135,0.0135760257441673
"[45,50)",0,"HF",5494,242,0.0440480524208227
"[45,50)",1,"HF",10419,240,0.0230348401957961
"[50,55)",0,"HF",7051,358,0.0507729400085094
"[50,55)",1,"HF",12562,394,0.0313644324152205
"[55,60)",0,"HF",8940,501,0.0560402684563758
"[55,60)",1,"HF",14769,539,0.0364953619066965
"[60,65)",0,"HF",9404,628,0.0667800935772012
"[60,65)",1,"HF",14518,600,0.0413280066124811
"[65,70)",0,"HF",9049,639,0.0706155376284672
"[65,70)",1,"HF",13734,625,0.04550749963594
"[70,75)",0,"HF",8185,594,0.0725717776420281
"[70,75)",1,"HF",10854,612,0.0563847429519071
"[75,80)",0,"HF",5228,481,0.0920045906656465
"[75,80)",1,"HF",6307,398,0.06310448707785
"[80,120]",0,"HF",4030,486,0.120595533498759
"[80,120]",1,"HF",4551,498,0.109426499670402
"[40,45)",0,"HTN",4682,916,0.195642887654848
"[40,45)",1,"HTN",9944,1688,0.169750603378922
"[45,50)",0,"HTN",5494,1527,0.277939570440481
"[45,50)",1,"HTN",10419,2421,0.232363950475094
"[50,55)",0,"HTN",7051,2260,0.320521911785562
"[50,55)",1,"HTN",12562,3571,0.284270020697341
"[55,60)",0,"HTN",8940,3146,0.351901565995526
"[55,60)",1,"HTN",14769,4783,0.323854018552373
"[60,65)",0,"HTN",9404,3845,0.408868566567418
"[60,65)",1,"HTN",14518,5236,0.360655737704918
"[65,70)",0,"HTN",9049,4133,0.456735550889601
"[65,70)",1,"HTN",13734,5507,0.400975680792195
"[70,75)",0,"HTN",8185,4024,0.491631032376298
"[70,75)",1,"HTN",10854,4842,0.446102819237148
"[75,80)",0,"HTN",5228,2731,0.522379495026779
"[75,80)",1,"HTN",6307,3067,0.486285080069764
"[80,120]",0,"HTN",4030,2251,0.558560794044665
"[80,120]",1,"HTN",4551,2509,0.551307404965942
"[40,45)",0,"Hearing",4682,68,0.0145237078171721
"[40,45)",1,"Hearing",9944,151,0.0151850362027353
"[45,50)",0,"Hearing",5494,106,0.0192937750273025
"[45,50)",1,"Hearing",10419,165,0.0158364526346098
"[50,55)",0,"Hearing",7051,163,0.0231172883278968
"[50,55)",1,"Hearing",12562,294,0.023403916573794
"[55,60)",0,"Hearing",8940,272,0.0304250559284116
"[55,60)",1,"Hearing",14769,433,0.0293181664296838
"[60,65)",0,"Hearing",9404,391,0.0415780518928116
"[60,65)",1,"Hearing",14518,535,0.0368508058961289
"[65,70)",0,"Hearing",9049,603,0.0666371974803846
"[65,70)",1,"Hearing",13734,739,0.0538080675695355
"[70,75)",0,"Hearing",8185,818,0.0999389126450825
"[70,75)",1,"Hearing",10854,732,0.0674405749032615
"[75,80)",0,"Hearing",5228,652,0.124713083397093
"[75,80)",1,"Hearing",6307,559,0.088631679086729
"[80,120]",0,"Hearing",4030,700,0.173697270471464
"[80,120]",1,"Hearing",4551,520,0.11426060206548
"[40,45)",0,"Incont",4682,32,0.00683468603161042
"[40,45)",1,"Incont",9944,299,0.0300683829444891
"[45,50)",0,"Incont",5494,52,0.00946487076811067
"[45,50)",1,"Incont",10419,397,0.0381034648238795
"[50,55)",0,"Incont",7051,73,0.0103531413983832
"[50,55)",1,"Incont",12562,538,0.0428275752268747
"[55,60)",0,"Incont",8940,131,0.0146532438478747
"[55,60)",1,"Incont",14769,647,0.0438079761662943
"[60,65)",0,"Incont",9404,214,0.0227562739259889
"[60,65)",1,"Incont",14518,712,0.0490425678468109
"[65,70)",0,"Incont",9049,215,0.0237595314399381
"[65,70)",1,"Incont",13734,785,0.0571574195427406
"[70,75)",0,"Incont",8185,221,0.0270006108735492
"[70,75)",1,"Incont",10854,701,0.0645844849824949
"[75,80)",0,"Incont",5228,194,0.0371078806426932
"[75,80)",1,"Incont",6307,517,0.0819724116061519
"[80,120]",0,"Incont",4030,171,0.0424317617866005
