"age_group","is_female","category","N","count","percent"
"[65,70)",0,"Vision",20753,202,0.00973353250132511
"[65,70)",1,"Vision",22406,211,0.00941712041417478
"[70,75)",0,"Vision",5461,68,0.0124519318806079
"[70,75)",1,"Vision",5638,59,0.0104647037956722
"[40,45)",0,"WgtLoss",5892,0,0
"[40,45)",1,"WgtLoss",7047,0,0
"[45,50)",0,"WgtLoss",11224,0,0
"[45,50)",1,"WgtLoss",14464,0,0
"[50,55)",0,"WgtLoss",12609,0,0
"[50,55)",1,"WgtLoss",17401,24,0.00137923107867364
"[55,60)",0,"WgtLoss",15274,21,0.00137488542621448
"[55,60)",1,"WgtLoss",20274,33,0.00162770050310743
"[60,65)",0,"WgtLoss",21605,48,0.00222170793797732
"[60,65)",1,"WgtLoss",27154,52,0.00191500331442881
"[65,70)",0,"WgtLoss",20753,56,0.00269840504987231
"[65,70)",1,"WgtLoss",22406,53,0.00236543782915291
"[70,75)",0,"WgtLoss",5461,20,0.00366233290606116
"[70,75)",1,"WgtLoss",5638,0,0
